Number of sentence: 12543
Number of words: 204585
Average words by sentence: 16.31

===========
    POS    
===========
NOUN	34773	0.1699684727619327
PUNCT	23679	0.11574162328616468
VERB	23023	0.11253513209668353
PRON	18579	0.09081310946550333
ADP	17623	0.08614023511010094
DET	16286	0.07960505413397855
PROPN	12946	0.06327932155338857
ADJ	12483	0.06101620353398343
AUX	12381	0.0605176332575702
ADV	10553	0.051582471833223356
CCONJ	6708	0.032788327589999264
PART	5567	0.027211183615612092
NUM	3998	0.01954199965784393
SCONJ	3848	0.0188088080748833
X	847	0.004140088471784344
INTJ	688	0.003362905393846079
SYM	603	0.002947430163501723

==============
 DEPENDENCIES 
==============
punct	23596	0.11533592394359313
case	17442	0.08525551726666178
nsubj	16258	0.07946819170515923
det	15753	0.07699978004252511
root	12543	0.06130948016716768
advmod	10956	0.05355231321944424
obj	10189	0.049803260258572235
obl	9152	0.04473446244837109
amod	9066	0.04431409927414033
compound	8199	0.0400762519246279
conj	7560	0.036952855781215634
mark	7480	0.036561820270303295
nmod	6909	0.03377080431116651
cc	6783	0.03315492338147958
aux	6515	0.03184495441992326
cop	4462	0.02181000562113547
advcl	3847	0.018803920130996896
nmod:poss	3673	0.01795341789476257
xcomp	3018	0.014751814649167827
nummod	2538	0.01240560158369382
ccomp	2388	0.011672410000733192
acl:relcl	2005	0.009800327492240388
appos	1569	0.007669183957768165
acl	1476	0.007214605176332576
flat	1442	0.007048415084194833
parataxis	1436	0.007019087420876409
aux:pass	1364	0.006667155461055307
nsubj:pass	1146	0.005601583693819195
compound:prt	746	0.0036464061392575214
discourse	702	0.003431336608255737
expl	587	0.0028692230613192563
obl:tmod	550	0.002688369137522301
fixed	494	0.002414644279883667
list	461	0.002253342131632329
obl:npmod	460	0.0022484541877459247
iobj	377	0.0018427548451743774
nmod:tmod	288	0.001407727839284405
csubj	277	0.001353960456533959
goeswith	265	0.0012953051298971088
det:predet	165	0.0008065107412566903
nmod:npmod	146	0.0007136398074150109
vocative	122	0.0005963291541413104
cc:preconj	102	0.0004985702764132268
reparandum	29	0.00014175037270572135
orphan	23	0.00011242270938729624
flat:foreign	12	5.865532663685021e-05
dep	7	3.421560720482929e-05
csubj:pass	5	2.443971943202092e-05
dislocated	2	9.775887772808368e-06

=============
  POS & DEP  
=============
PUNCT_punct	23524	0.11498399198377203
ADP_case	16262	0.07948774348070484
DET_det	15740	0.07693623677200186
PRON_nsubj	10342	0.05055111567319207
ADV_advmod	9146	0.04470513478505267
ADJ_amod	8349	0.040809443507588535
VERB_root	7315	0.035755309529046604
NOUN_obj	6912	0.03378546814282572
CCONJ_cc	6600	0.03226042965026762
AUX_aux	6485	0.03169831610333113
NOUN_obl	6234	0.030471442187843683
NOUN_compound	4602	0.022494317765232055
NOUN_nmod	4598	0.022474765989686438
AUX_cop	4458	0.021790453845589853
NOUN_nsubj	4082	0.01995258694430188
SCONJ_mark	3713	0.018148935650218734
PART_mark	3260	0.01593469706967764
VERB_advcl	3252	0.015895593518586406
PROPN_compound	3157	0.015431238849378009
PRON_nmod:poss	3055	0.014932668572964783
VERB_conj	3029	0.014805582031918273
